address,ID,categories,city,latitude,longitude,name,postal_code,review_count,stars_business
3813 Chestnut St,o996tDYd0KRgeuY9mDeAGg,"Cheesesteaks, Restaurants, Sandwiches, Pizza, American (Traditional)",Philadelphia,39.9553957,-75.1986337,Abner's Cheesesteaks,19104,223,3.5
2000 Fairmount Ave,gdyMIBAitsQubj0OEJoiMg,"Restaurants, Pizza, Italian, Sandwiches",Philadelphia,39.9670886,-75.1703389,Fairmount Pizza and Grill,19130,222,3.5
2424 E York St,QJcjW79f5k_HLg5_KgjUtg,"Restaurants, Diners, Breakfast & Brunch, American (New), American (Traditional), Burgers",Philadelphia,39.9774533,-75.1245282,Fishtown Diner,19125,222,3.0
1227 Walnut St,NJe5fkia_63rdKXRdJlmkA,"Restaurants, Thai, Vegetarian, Vegan",Philadelphia,39.9491987,-75.1618495,Chatayee Thai,19107,222,4.5
"6024 Ridge Ave, Ste 104",DwEHeY-1Cs9GV-S97wzVhA,"Pizza, Food, Restaurants, Sandwiches",Philadelphia,40.0322466,-75.2141304,Zesto Pizza & Grill,19128,222,4.0
9242 N Delaware Ave,7M4acncueqDznH9AwgPjeg,"Nightlife, Cafes, American (Traditional), Event Planning & Services, Bars, Restaurants, Venues & Event Spaces, Salad",Philadelphia,40.0434234376,-74.9895148466,Maggie's Waterfront Cafe,19114,221,3.5
3942 Spruce St,bSWL0YxfawjS03_g2kgujA,"Sandwiches, Restaurants, Pizza, American (Traditional), Italian",Philadelphia,39.9514453,-75.2029159,Allegro Pizza,19104,221,3.0
319 Market St,e0M-5mblsuda0syws5R68g,"Gastropubs, Restaurants, American (New), Seafood",Philadelphia,39.9504125,-75.1463381,Common Wealth Old City,19106,221,3.5
1001 N 2nd St,2SYEGA2fZLdzZQ9lmIfM5Q,"American (New), Bars, Food, Pubs, Breweries, Pizza, Restaurants, Nightlife",Philadelphia,39.9667,-75.13997,Urban Village Brewing Co,19123,221,4.0
132 Chestnut St,OoFCe8VbzzCr88SGC08omw,"Korean, Restaurants, Asian Fusion",Philadelphia,39.9482156,-75.143697,Buk Chon Korean Cuisine,19106,221,4.5
509 South St,MKsCFQuzmgH2We9hwTQ8gw,"Greek, Restaurants",Philadelphia,39.9419652,-75.1510524,South Street Souvlaki,19147,221,4.0
1518 Sansom St,r4eDzodjjoxk79ydS7V67Q,"American (New), Nightlife, Cocktail Bars, Breweries, Bars, Restaurants, Food, American (Traditional)",Philadelphia,39.9501977,-75.1666386,1518 Bar & Grill,19102,221,4.0
300 W Mt Pleasant Ave,zXgksmhdzgL4Xx5FylbP3w,"American (Traditional), Food, Diners, Bars, Nightlife, Restaurants, American (New)",Philadelphia,40.0539069,-75.1942308,Goat Hollow,19119,220,3.5
10 S Front St,Yu_QofgDAjn__QsMi5Wudg,"Bars, Nightlife, British, Pubs, Breakfast & Brunch, Restaurants",Philadelphia,39.9491057409,-75.1424021098,The Victoria Freehouse,19106,220,4.0
951 S 9th St,TE2IEDNV0RcI6s1wTOP4fg,"Convenience Stores, Italian, Specialty Food, Mexican, Restaurants, Food",Philadelphia,39.937636,-75.1580824734,Tortilleria San Roman,19147,219,5.0
1326 Spruce St,bn2jWrB_aXdQP4YoyUVVIQ,"Korean, Restaurants, Soup, Asian Fusion, Barbeque, Sushi Bars, Nightlife, Cocktail Bars, Bars",Philadelphia,39.9466893,-75.1639777,Seorabol Center City,19107,219,4.0
1601 E Passyunk Ave,Bw0cpnfI-Y9QmjWzqS-oFg,"Restaurants, Sushi Bars, Desserts, Food, Japanese",Philadelphia,39.929738,-75.1633963,Izumi,19148,219,4.0
936 Race St,Wl7iw_u4WeEreF4ZZF1oDw,"Restaurants, Chinese",Philadelphia,39.9551888,-75.1556212,Szechuan Four Rivers,19107,218,3.5
2101 Chestnut St,5nFoMJ2-tljaFFKIK3EyOw,"Restaurants, Pizza",Philadelphia,39.9524084,-75.1755696,Mix Brick Oven Pizza,19103,218,3.5
3200 Chestnut St,1TMkNxmaJuMCZh1osxizPA,"American (Traditional), Restaurants, Food, Cheesesteaks, Ice Cream & Frozen Yogurt, Hot Dogs, Burgers",Philadelphia,39.953511,-75.18839,Shake Shack,19104,218,3.5
3608 Chestnut St,hz_jlKOsbQT3bsucp670qA,"Noodles, Food, Restaurants, Japanese, Chinese, Bubble Tea",Philadelphia,39.9545950448,-75.1951047019,Ochatto,19104,217,3.5
930 Locust St,ngvE1G9IckUO-ljZBFo23w,"Indian, Restaurants",Philadelphia,39.947207,-75.1572515,Mumbai Bistro,19107,217,4.0
2244 Fairmount Ave,u3aN2A8Lo9odMCYjaphjLA,"Restaurants, Italian",Philadelphia,39.967234393,-75.1753211612,A Mano,19130,217,4.5
222 S 15th St,gkrDiCU_sRZKwuBlhEzv6A,"Japanese, Restaurants, Sushi Bars",Philadelphia,39.9488295,-75.1663147,Shiroi Hana,19102,217,4.0
249 S 13th St,0Z8ps_OfcR9eJaV2JtxigA,"Coffee & Tea, Food, Cafes, Restaurants",Philadelphia,39.9471691145,-75.16239379,Square One Coffee,19107,217,4.0
342 W Girard Ave,Fay6yoOC6iitEt3QLkrcMQ,"Italian, Pizza, Food, Restaurants",Philadelphia,39.9698199,-75.1426312,Trios Fresh Italian,19123,217,3.5
8826 Frankford Ave,vgNNwYjdZ_waBvgUcwtefA,"Restaurants, Bakeries, Diners, Food",Philadelphia,40.0501175,-75.0111494,The Dining Car & Market,19136,217,3.5
1807 Washington Ave,rajhXVhe25WptAZx26UqTA,"Beer Bar, Bars, Cocktail Bars, Restaurants, Nightlife, Pizza, Breakfast & Brunch",Philadelphia,39.9387523,-75.1740837,Chick's Philly,19146,216,4.0
1535 S 11th St,q9WA6PqTLnB78DWPu5YJ5A,"Filipino, American (New), French, Restaurants",Philadelphia,39.929905,-75.1629415813,Perla,19147,216,4.5
121 South St,mNXfzN6L3GPJdUJXbSsmfw,"Cocktail Bars, Restaurants, Salad, Bars, Nightlife, Italian, Pizza",Philadelphia,39.941209,-75.144858,Pietro's Coal Oven Pizzeria,19147,216,4.0
702 N 2nd St,H7ViV-eL_t9XgOA8SeJYYw,"Pubs, American (New), American (Traditional), Food, Restaurants, Nightlife, Beer, Wine & Spirits, Bars",Philadelphia,39.9622090959,-75.1412451012,The Blind Pig,19123,216,4.0
1338 S 10th St,q4AxwoWQs6rk2nkWJuYZIA,"American (Traditional), Restaurants, Nightlife, Bars, Pubs, Gastropubs",Philadelphia,39.9323559,-75.1611077,Triangle Tavern,19147,216,4.0
24 S 2nd St,fYSaoJMOj7-r4XWEuYjRxw,"Hookah Bars, Bars, Nightlife, Restaurants, Asian Fusion, Lounges, Dance Clubs",Philadelphia,39.9493756,-75.1438865,Bleu Martini,19106,215,2.5
234 N 9th St,NABcZKRWQF9-rDVt0P0bhw,"Chinese, Restaurants, Seafood, Dim Sum",Philadelphia,39.9562822155,-75.15419,Ocean City,19107,215,3.0
1320 Chancellor St,N_6lpdW1jhAx1EVcHJPK5g,"Music Venues, American (Traditional), Bars, Arts & Entertainment, Restaurants, Nightlife",Philadelphia,39.9485357745,-75.1630648523,Franky Bradley's,19107,215,4.0
902 Arch St,DRMEopD9Td8OoDk-JWm1Rw,"Noodles, Diners, Restaurants, Chinese, Seafood, Soup",Philadelphia,39.9534173637,-75.1549591087,Xi'an Sizzling Woks,19107,215,3.5
1520 E Passyunk Ave,edglJsudUEULkxm-rLtQbg,"Italian, Bars, Nightlife, Restaurants, Pizza",Philadelphia,39.930511,-75.162822,Brigantessa,19147,215,3.5
325 Chestnut St,JwKs0t30KXFg1B-Pnm5FKA,"Food, Diners, Coffee & Tea, Restaurants, Breakfast & Brunch, Burgers",Philadelphia,39.9490386,-75.1471998,Mrs. K's Koffee Shop,19106,215,3.0
234-236 N 10th St,wsyVH0sf0ttt6G7JqmP9vg,"Vietnamese, Restaurants",Philadelphia,39.9565494,-75.1558606,Pho 20,19107,215,4.0
1533 Chestnut St,AFe9CAVwXMQe1LssZ-jJmQ,"Italian, Mediterranean, Nightlife, Pizza, Restaurants, Sports Bars, Bars",Philadelphia,39.9512544989,-75.1666958386,Giovani's Bar & Grill,19102,215,4.0
600 N. Broad Street,-FMI0_EhMjwXaAgHVGuG2Q,"Restaurants, Seafood",Philadelphia,39.9641731,-75.1615163,Route 6,19130,214,4.0
3635 Lancaster Ave,yG5tkMER9Ftkv4RDwMaQuA,"Noodles, Chinese, Restaurants, Szechuan, Seafood",Philadelphia,39.9591840099,-75.1945733333,Chengdu Famous Food,19104,214,4.0
"1016 Race St, Fl 2",XFfuR-F1_wDbcf8xo2DVPw,"Restaurants, Korean",Philadelphia,39.9552705,-75.1566243,Dae Bak,19107,214,4.0
1708 Lombard St,UrQcudvqxfozaFCwiCE-JQ,"Food, Restaurants, American (New)",Philadelphia,39.9451614,-75.170498,Brick American Eatery,19146,214,3.0
1740 Sansom St,fcGexL5VH5G2Xw0tRj9uOQ,"Restaurants, Pizza",Philadelphia,39.9507452,-75.1701679,Slice,19103,214,3.5
210 W Rittenhouse Square,2qVZiMB22YPC2HCM62Gnbw,"American (Traditional), Italian, Nightlife, Bars, Restaurants",Philadelphia,39.9498657277,-75.1733916253,Scarpetta,19103,213,4.0
45 N 12th St,lQTdARrqdKMAcDp1PWpQ9A,"Sandwiches, Restaurants, Specialty Food, Food, American (Traditional), Comfort Food",Philadelphia,39.953049478,-75.1594718185,The Original Turkey,19107,213,4.5
1935 Chestnut St,ex8RrhAhVVexndFhmNfG1Q,"Restaurants, Food, Specialty Food, Fast Food, Asian Fusion, Chinese",Philadelphia,39.9522011,-75.1731727,Wokworks,19103,213,4.0
1821 Chestnut St,rOh8NovXVn48p8I-ZYEpQA,"Vegan, Soup, Vegetarian, Salad, Restaurants",Philadelphia,39.9518677,-75.171174,sweetgreen,19103,213,4.0
218 S 16th St,HtHIZmIOEaEIKaCROPtnsA,"Vegan, Restaurants, Vegetarian",Philadelphia,39.9491816,-75.1678358,Mi Lah Vegetarian,19102,213,3.5
2201 Spruce St,eLbKuFpCtHEjCkoWkDDk7g,"Restaurants, American (Traditional), Italian",Philadelphia,39.9488052,-75.1779537,Trattoria Carina,19103,213,4.5
110 Chestnut St,dPBup9f9QMW-L9d7IQme0Q,"American (New), Restaurants",Philadelphia,39.948013,-75.143017,Prime Stache,19106,212,4.0
1317 Walnut St,SYb7oCytGSV6a3RnSFnE1g,"Chocolatiers & Shops, Coffee & Tea, Specialty Food, Candy Stores, Restaurants, Desserts, Bakeries, Food",Philadelphia,39.9492948,-75.1630387,Naked Chocolate Cafe,19107,212,4.0
106 S 20th St,U3Bqo_gZ0sIHMqil2fUlUw,"Restaurants, Thai",Philadelphia,39.9517584,-75.1737245,Thai Singha House Express,19103,211,4.0
8500 Essington Ave,x8H-yQUbbeaC28Sj4cqy4w,"Asian Fusion, Restaurants, Sushi Bars",Philadelphia,39.8946117,-75.2292952,Sky Asian Bistro,19153,211,3.0
1501 Wharton St,dvLSJwmlPAZioS3R5B3Wtw,"Burgers, Mexican, Restaurants, Pizza",Philadelphia,39.9344738,-75.1694251,Rosarios Pizzeria,19146,211,4.0
9315 Old Bustleton Ave,O823FiPDepbCKYo7w2uGAg,"Restaurants, Nightlife, Beer Gardens, Italian, Pizza",Philadelphia,40.0817359,-75.0382522,Macaroni's Restaurant,19115,211,4.0
529 E Girard Ave,DytKODMqcvQ7MWA0NN2uNw,"Nightlife, Restaurants, Wine Bars, Cocktail Bars, Gastropubs, Bars, American (New), Lounges",Philadelphia,39.9713575331,-75.127588677,Lloyd Whiskey Bar,19125,210,4.0
8500 Henry Ave,45N54l3hjvR8IhSrPNVcPQ,"Chicken Wings, Sandwiches, Italian, Restaurants, Pizza",Philadelphia,40.06344696,-75.2364518294,Basilico Wood Fired Pizza,19128,210,3.5
915 Race St,bZUmx_CkQkAtFwAVqVhFrA,"Ramen, Sushi Bars, Restaurants, Japanese, Noodles",Philadelphia,39.955455,-75.154901,Megumi Japanese Ramen & Sushi Bar,19107,210,4.0
2816 W Girard Ave,jHk1OJi16n3BlO3LxkH8cw,"Restaurants, Beer, Wine & Spirits, Salad, Sandwiches, Food, American (New)",Philadelphia,39.974214,-75.182504,Rybrew,19130,210,4.5
1921 Fairmount Ave,rvbf15JuvNJyhO2Q5zIapQ,"Latin American, American (New), Restaurants, Sandwiches",Philadelphia,39.967476,-75.1694289,Blue Cat Restaurant,19130,210,4.0
252 S 16th St,7QfRLE_ti1yA0NqTWKLjdw,"Restaurants, Italian",Philadelphia,39.9480118,-75.1680247,La Viola Ovest,19102,209,3.5
302 W Oregon Ave,ZVu9TDpTvIgCN8x6IY-KmA,"Restaurants, Bakeries, Diners, Food",Philadelphia,39.9140204,-75.1529839,Oregon Diner,19148,209,3.5
1699 Grant Ave,YAUUdbESr8BYQ_TFgDjT5Q,"Asian Fusion, Sushi Bars, Japanese, Steakhouses, Restaurants",Philadelphia,40.0865991051,-75.0379489,Tokai Sushi Hibachi Steakhouses,19115,209,4.0
1100 S Columbus Ave,BWdDR_4lWAE6uloubO0oZw,"Chinese, Restaurants, Food, Sushi Bars, Buffets",Philadelphia,39.932169,-75.1445882,Ruby Buffet,19147,209,3.0
1300 Pine St,lh3ApskP-4XVdsQ-82792g,"Breakfast & Brunch, Bagels, American (Traditional), Cafes, Coffee & Tea, Sandwiches, Restaurants, Food",Philadelphia,39.9451009,-75.1630885,Last Drop,19107,209,3.0
701 N 2nd St,TKPAyOWcexkpVHPCdYTNmQ,"Pizza, Restaurants",Philadelphia,39.9620061691,-75.1409495595,Spuntino Wood Fired Pizza,19123,209,4.5
1401 S 12th St,lRznUOtLYY2GP_dvc7kmYQ,"Bakeries, Vegan, Restaurants, Vegetarian, Breakfast & Brunch, Diners, Coffee & Tea, Food",Philadelphia,39.9323249,-75.1639891,The Tasty,19147,209,4.0
801 E Passyunk Ave,jHeT7dodT4fN1SD3QEFoAA,"Restaurants, Food, French",Philadelphia,39.9386072,-75.1526555,Cochon,19147,209,4.0
1326 Spruce St,dSPA4yql9vUwnYRxHiVtHA,"Sushi Bars, Japanese, Restaurants",Philadelphia,39.9466853,-75.1639951,Makiman Sushi,19107,209,3.5
1527 Chestnut St,yB2OawAQ_U8qwv7gu1huMg,"Restaurants, Sandwiches, Fast Food, American (New), Burgers",Philadelphia,39.9512973,-75.1665774,Five Guys,19102,208,3.5
102 S 21st St,IzyQVIJG8JAnOiRQPb0-wg,"Food, Coffee & Tea, Pizza, Restaurants, Italian",Philadelphia,39.9520434,-75.1756387,Rione,19103,208,4.5
4421 Chestnut St,5ICrDkwtX4ykKOLVJ1tFJA,"Restaurants, Coffee & Tea, Ethiopian, Food, Breakfast & Brunch, Juice Bars & Smoothies",Philadelphia,39.9568639964,-75.2104099153,Kaffa Crossing,19104,207,4.0
5001 Umbria St,LdK6Tqr9-QK8eNezCUes9A,"Sandwiches, Soup, Cheesesteaks, Event Planning & Services, Breakfast & Brunch, Restaurants, Caterers",Philadelphia,40.0359954,-75.2359063583,Mel's Kitchen,19128,206,4.5
734 S 9th St,55D--p5wnvr0gYyRI_y_mw,"American (Traditional), Food, Bakeries, Delis, Sandwiches, Restaurants",Philadelphia,39.9406354533,-75.1576021498,Sarcone's Deli,19147,206,4.0
534 S 15th St,NXbsRaSCuPKbcCuTVHA57g,"Thai, Restaurants",Philadelphia,39.9439767,-75.1673407,Sawatdee Thai Restaurant,19146,206,3.5
4529 Springfield Ave,A3Qt87F7ZaAwCW4CyyB1Fw,"Restaurants, Food, Vegan, Cafes, Donuts",Philadelphia,39.9483447,-75.2136558,Dottie's Donuts,19143,206,4.5
"219 S Broad St, Rooftop of Cambria Hotel",6c8eIawbCBu3FLp2kDraBA,"Tapas/Small Plates, American (Traditional), Beer, Wine & Spirits, Mediterranean, Restaurants, Food, Bars, Cocktail Bars, Nightlife",Philadelphia,39.9486052,-75.1640808,Attico Rooftop Lounge,19107,206,3.0
6738 Bustleton Ave,JofztY500JID_vLJxtyVBw,"Food, Kosher, Restaurants, American (Traditional), Food Delivery Services, American (New), Halal, Middle Eastern",Philadelphia,40.0402499,-75.0661113,Al-Sham Restaurant,19149,206,4.0
10 S 20th St,aL53puqxtcR1KZrrj4U7Jw,"Gluten-Free, American (New), Salad, Restaurants",Philadelphia,39.952856,-75.1734852,Farmer's Keep,19103,205,4.5
2218 Walnut St,_qgqa4X1OiMLqub1hHaMjg,"Restaurants, Coffee & Tea, Cafes, Food, Breakfast & Brunch, Italian",Philadelphia,39.9508611,-75.1783641,Res Ipsa Cafe,19103,205,4.0
200 S Broad St,-t5dx3X0O63jCUuFEd-FcA,"Italian, Restaurants, American (New), Steakhouses, Seafood",Philadelphia,39.9490779,-75.1648579,The Palm Philadelphia,19102,205,3.5
1224 South St,ROeacJQwBeh05Rqg7F6TCg,"Korean, Restaurants",Philadelphia,39.943223,-75.162568,BAP,19147,205,4.5
444 N 4th St,sEf8VsIbhGwSnKte1IBm-Q,"American (New), Breakfast & Brunch, Sandwiches, Restaurants",Philadelphia,39.9591384,-75.145391,Café Estelle,19123,205,4.0
849 N 25th St,jt1TfLJQN20aoVskD_8DuQ,"Italian, Pizza, Restaurants, Nightlife, Beer Bar, American (Traditional), Bars",Philadelphia,39.9712971,-75.1776345,"Angelino's Restaurant, Fairmount- Philadelphia",19130,205,4.0
233 Chestnut St,rVfe1LHo55A2fworkm_jVw,"Bars, Gelato, Breakfast & Brunch, Italian, Food, Nightlife, Restaurants, Pizza",Philadelphia,39.9485775068,-75.1450225711,Capofitto,19106,205,4.5
2459 N 54th St,5FuQbcHTF_I7PWJzhCMObw,"Cheesesteaks, Sandwiches, Pizza, Restaurants, Delis",Philadelphia,39.9958264,-75.233934,Larry's Steaks,19131,204,3.0
126 Chestnut St,Qm8pSLYuVS7eIyOx5YsWBw,"American (New), Local Flavor, Bars, Restaurants, Gastropubs, Nightlife, Beer Bar, Sandwiches",Philadelphia,39.9481792,-75.1435446,Glory Beer Bar & Kitchen,19106,203,4.5
4425 Main St,q6xmmfmt8DzOhbIC0WVbvQ,"Halal, Restaurants, Food, Food Delivery Services, Indian",Philadelphia,40.0264175031,-75.2256134994,Laxmi Indian Grille - Manayunk,19127,203,4.0
1322 Chestnut St,fFbRLJVbT8DnEbm9sjDuCQ,"Barbeque, Nightlife, Beer Bar, Bars, Restaurants, Whiskey Bars",Philadelphia,39.9504938936,-75.1627459377,Tradesman's,19107,203,3.0
3940 Baltimore Ave,8yGZhBwFFLtOVLY9Do8ohQ,"Breakfast & Brunch, Caterers, Tapas/Small Plates, Event Planning & Services, Middle Eastern, Mediterranean, Restaurants, Greek",Philadelphia,39.9496602,-75.2026672,Renata's Kitchen,19104,203,4.0
1304 Walnut St,7n0qmplNMqPLkcRfI2_ieA,"Buffets, Pakistani, Restaurants, Indian",Philadelphia,39.9490630805,-75.1624400394,Minar Palace,19107,203,3.0
1925 Fairmount Ave,w9_EQB0SuAFYxPMcfY_P_g,"Restaurants, Music Venues, Arts & Entertainment, Breakfast & Brunch, Nightlife, Food, Coffee & Tea, Gluten-Free",Philadelphia,39.967478,-75.169569,Mugshots Coffeehouse,19130,203,4.0
3602 Chestnut St,x5GkG0oI_S107wLlgdBxVA,"Nightlife, Beer Bar, Breakfast & Brunch, Bagels, Restaurants, Bars, Coffee & Tea, Food",Philadelphia,39.9545367385,-75.1943960041,Spread Bagelry,19104,203,2.5
339 N 11th St,1fGaY2WlGv2l4as6UkMFrg,"Lounges, Bars, Restaurants, Cocktail Bars, Whiskey Bars, Nightlife, Dance Clubs, American (Traditional)",Philadelphia,39.9588257,-75.1566756,The Trestle Inn,19107,203,4.0
416 South St,XVBhNSpKCMz1yJcFtgL2ng,"Food, Ice Cream & Frozen Yogurt, Restaurants, Delis",Philadelphia,39.9416785325,-75.1494613095,Phileo Yogurt,19147,202,4.0
345 N 12th St,mbglgx3nbRRPKxh0SxDjNQ,"Latin American, Caribbean, Dominican, Mexican, Restaurants",Philadelphia,39.9590025431,-75.1582302558,Parada Maimon,19107,202,4.5
1000 Race St,nzMsAREnsFlsCHsBUwL2SQ,"Chinese, Restaurants",Philadelphia,39.9552459,-75.1561342,Ho Sai Gai Restaurant,19107,202,4.0
51 N 12th St,K0lttiVfWWP1u5JmsVp4cA,"Hot Dogs, Restaurants, Gluten-Free, Comfort Food, Poutineries",Philadelphia,39.9531593,-75.1590984,Fox & Son Fair Foods,19107,202,4.5
2100 S St,xCXGV3wEvYd4xBGx8ZRFQA,"Restaurants, Breakfast & Brunch, Coffee & Tea, Salad, Food, Mediterranean",Philadelphia,39.9449991381,-75.1770997246,La Va Cafe,19146,201,3.5
1919 E Passyunk Ave,yeLtEpR34PtBeUFrDVbWFQ,"Mexican, Beer, Wine & Spirits, Food, Nightlife, Restaurants, Soup, Salad, Vegetarian, Sports Bars, Tex-Mex, Bars",Philadelphia,39.9260371,-75.1676257,The Adobe Cafe,19148,201,3.0
"100 N 18th St, Ste 120",vwAhm3pRjCEz_jNXr9vMaA,"Delis, Italian, Sandwiches, Restaurants",Philadelphia,39.9558026,-75.1694544,Matt & Marie's,19103,201,4.0
270 S 38th St,eXKblEHP3YJYU1Awz08hVw,"Food Trucks, Specialty Food, Food, Restaurants, Ethnic Food, Mexican",Philadelphia,39.951988,-75.199123,Tacos Don Memo,19104,200,4.5
201 Chestnut St,4SQ5uczVt66-GGGeNQRfEA,"Nightlife, Restaurants, American (Traditional), Pubs, Bars",Philadelphia,39.9484876,-75.1442086,Rotten Ralph's,19106,200,2.5
"8500 Essington Ave, Terminal A, Philadelphia International Airport",jyiCIbGkuhxawoEBvZxUfA,"Bars, Restaurants, Pubs, Nightlife, Sandwiches, Irish",Philadelphia,39.874761,-75.247085,Jack Duggan's Pub,19153,200,2.5
7838 Germantown Ave,k6xc8FiZp2hppWcQJzNVpQ,"Restaurants, Event Planning & Services, Pan Asian, Venues & Event Spaces, Chinese, Caterers, Asian Fusion",Philadelphia,40.069231,-75.199751,CinCin Restaurant,19118,199,3.5
3925 Walnut St,45ClmqPAagmNvdUojFULZA,"Diners, Vegetarian, American (Traditional), Soup, Restaurants, Vegan, Salad",Philadelphia,39.9540571,-75.201033,sweetgreen,19104,199,3.5
4201 Ridge Ave,T_GeXNYY_zO0WpJzBxQj4w,"Nightlife, Beer Bar, Burgers, Breakfast & Brunch, American (Traditional), Restaurants, Bars, Seafood",Philadelphia,40.0088924745,-75.1937016472,LeBus East Falls,19129,199,3.5
2301 Lombard St,or_WcjWELDsssk2JruvJcg,"Restaurants, Breakfast & Brunch, French",Philadelphia,39.9465958,-75.1796066,Café Lutecia,19146,199,4.0
140 S 11th St,5Fm6khB-De-OdqATep9J9Q,"Pizza, Restaurants",Philadelphia,39.9489444,-75.1590443,NYPD Pizza,19102,198,3.5
627 S 3rd St,4rG4tJF2EC2CfYvBu_uqpQ,"Wine Bars, Bars, Nightlife, Restaurants, Italian",Philadelphia,39.9406127199,-75.1475720108,Cry Baby Pasta,19147,198,3.5
2129 Arch St,TpaWkW4eazEBNZkDeIYLYg,"Mediterranean, Restaurants, Greek, Middle Eastern",Philadelphia,39.956135,-75.1755672,Aya's Cafe,19103,198,4.0
1016 Race St,xhAzk9qYpHR-nu_0sZIcWg,"Restaurants, Halal, Middle Eastern",Philadelphia,39.955365,-75.156627,The Halal Guys,19107,198,3.5
1835 Arch St,35jNPbB_-8oh-LHb9GEIQg,"Restaurants, Nightlife, American (New), Breakfast & Brunch, American (Traditional), Cocktail Bars, Bars",Philadelphia,39.955531,-75.170951,James Restaurant & Bar,19103,198,3.5
"1001 N 2nd St, Ste 3",BIGwAJH7CIvwHu-9Rog9cw,"Dive Bars, Nightlife, Restaurants, American (New), American (Traditional), Bars, Sports Bars, Vegan",Philadelphia,39.9665611,-75.1399899,Gunners Run,19123,197,3.0
2106 Fairmount Ave,fhoqmnw5sXzj91-7yBW0Kw,"Vegetarian, Food, Coffee & Tea, Vegan, Sandwiches, Restaurants",Philadelphia,39.9672753,-75.1723717,Mugshots Coffeehouse & Cafe,19130,197,3.0
4239 Baltimore Ave,Ukkr1N8UApmJsOzbX4XnRA,"Restaurants, Sandwiches, Coffee & Tea, Cafes, Food",Philadelphia,39.9497994,-75.2090789,The Green Line Cafe,19104,197,3.5
431 S St,m_5jK3w7t4CS2ReIZI_grQ,"Ice Cream & Frozen Yogurt, Restaurants, American (Traditional), Coffee & Tea, Cocktail Bars, Bars, Nightlife, Food, Juice Bars & Smoothies, American (New)",Philadelphia,39.941876,-75.150251,Fat Tuesday,19147,196,2.5
100 N 3rd St,wDsyh_29ycKVC3pefiqO6w,"Pizza, Italian, Breakfast & Brunch, Restaurants",Philadelphia,39.9523287937,-75.1453158291,Old City Pizza,19106,196,3.0
2811 Cottman Ave,r9RdpSEb2-0SGD_UcvnDkA,"Diners, Restaurants",Philadelphia,40.0441858,-75.0529466,Four Seasons Diner,19149,195,3.5
25 S 11th St,_vi0nhfx0jSlIOp8PzD8QQ,"Restaurants, Pizza",Philadelphia,39.9507211,-75.1583126,Rosa's Fresh Pizza,19107,195,4.5
742 S St,9rdEIoILba8wSZcrTLFzNA,"Bakeries, Bubble Tea, Food, Vegan, Restaurants",Philadelphia,39.942221,-75.1552346,Vegan Tree,19147,195,4.0
4161 Main St,Fj1jToh-ChfAOSR8x4wEnw,"Nightlife, Mexican, Restaurants, Bars, Cocktail Bars",Philadelphia,40.023535,-75.2197488,La Roca,19127,195,3.0
958 N 2nd St,hoYHhfn4w0mVjI60eHDHzA,"Seafood, Poke, Food, Restaurants, Hawaiian",Philadelphia,39.965637,-75.140681,Poke Bowl,19123,194,4.0
205 N 4th St,DhBe7gF3li2eCYRjwi2_Hw,"Sushi Bars, Restaurants",Philadelphia,39.9542717,-75.1463139,Kisso Sushi,19147,194,4.0
1218 Mifflin St,_Q3XmBesceFqn9Dk-w6tlA,"Coffee & Tea, Bakeries, Restaurants, Food, French",Philadelphia,39.9264181,-75.1664513,Artisan Boulanger Patissier,19148,194,4.5
228 Arch St,8LonS_bxNmCDk3FWiG9lzA,"Japanese, Restaurants, Ramen, Sushi Bars",Philadelphia,39.951923,-75.144335,Tomo Sushi & Ramen,19106,193,4.5
400-402 S 2nd St,wjGV_sRxlhLKgvOBA8PhYQ,"Restaurants, Beer, Wine & Spirits, Arts & Entertainment, Cocktail Bars, Argentine, Wineries, Food Delivery Services, Bars, Steakhouses, Wine Bars, Food, Nightlife",Philadelphia,39.9430020477,-75.1451513171,Malbec Argentine Steakhouse,19147,193,4.0
320 Walnut St,NbOWECn3ilz4gWL6dm5P6g,"Cafes, Restaurants, Breakfast & Brunch, Coffee & Tea, Food, Bakeries, Modern European",Philadelphia,39.947101388,-75.1471829933,Frieda,19106,193,4.5
20 S 2nd St,9kFMEa74Y79PKFGVO7dIPQ,"Peruvian, Nightlife, Bars, Cocktail Bars, Wine Bars, Restaurants",Philadelphia,39.9494184,-75.1439592,Vista Peru,19106,193,4.0
111 S 13th St,zAxWNkDWBvgNfIwTAyCBMw,"Italian, Restaurants, Pizza",Philadelphia,39.9500908,-75.1617499,Zio's Brick Oven Pizzeria,19107,193,3.5
624 S 3rd St,WGfnSTCWAzk1xqtkJVB7RA,"Japanese, Restaurants, Sushi Bars",Philadelphia,39.9407229718,-75.147974,Sushi Planet,19147,192,3.5
847 N 16th St,GOSVLhjUT6TnrPhkkmDOpw,"Coffee & Tea, Cafes, Food, Creperies, Internet Cafes, Restaurants, Breakfast & Brunch",Philadelphia,39.969939,-75.163026,Vineyards Cafe,19130,192,4.5
259 S 15th St,y04yvFFUW3KdwBOJTn6BGA,"Bars, Nightlife, Dive Bars, Restaurants",Philadelphia,39.9477475,-75.1661374,McGlinchey's Bar & Grill,19102,192,3.5
